State,Year,Month,Condition,BeneficiaryCount,PercentageOfBeneficiaries,DataQuality
Virgin Islands,2021,202102,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202103,Acute bronchitis,DS,DS,
Virgin Islands,2021,202103,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202103,Bronchitis NOS,0,0,
Virgin Islands,2021,202103,COVID-19 diagnosis,37,0.1,
Virgin Islands,2021,202103,Influenza,0,0,
Virgin Islands,2021,202103,Lower or acute respiratory infection,0,0,
Virgin Islands,2021,202103,Pneumonia,14,0,
Virgin Islands,2021,202103,Respiratory infection NOS,30,0.1,
Virgin Islands,2021,202103,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202104,Acute bronchitis,DS,DS,
Virgin Islands,2021,202104,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202104,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202104,COVID-19 diagnosis,30,0.1,
Virgin Islands,2021,202104,Influenza,0,0,
Virgin Islands,2021,202104,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202104,Pneumonia,13,0,
Virgin Islands,2021,202104,Respiratory infection NOS,38,0.1,
Virgin Islands,2021,202104,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202105,Acute bronchitis,DS,DS,
Virgin Islands,2021,202105,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202105,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202105,COVID-19 diagnosis,53,0.2,
Virgin Islands,2021,202105,Influenza,DS,DS,
Virgin Islands,2021,202105,Lower or acute respiratory infection,0,0,
Virgin Islands,2021,202105,Pneumonia,DS,DS,
Virgin Islands,2021,202105,Respiratory infection NOS,31,0.1,
Virgin Islands,2021,202105,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202106,Acute bronchitis,DS,DS,
Virgin Islands,2021,202106,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202106,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202106,COVID-19 diagnosis,54,0.2,
Virgin Islands,2021,202106,Influenza,0,0,
Virgin Islands,2021,202106,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202106,Pneumonia,14,0,
Virgin Islands,2021,202106,Respiratory infection NOS,59,0.2,
Virgin Islands,2021,202106,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202107,Acute bronchitis,21,0.1,
Virgin Islands,2021,202107,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202107,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202107,COVID-19 diagnosis,123,0.4,
Virgin Islands,2021,202107,Influenza,0,0,
Virgin Islands,2021,202107,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202107,Pneumonia,17,0,
Virgin Islands,2021,202107,Respiratory infection NOS,69,0.2,
Virgin Islands,2021,202107,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202108,Acute bronchitis,11,0,
Virgin Islands,2021,202108,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202108,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202108,COVID-19 diagnosis,183,0.5,
Virgin Islands,2021,202108,Influenza,DS,DS,
Virgin Islands,2021,202108,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202108,Pneumonia,25,0.1,
Virgin Islands,2021,202108,Respiratory infection NOS,53,0.1,
Virgin Islands,2021,202108,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202109,Acute bronchitis,14,0,
Virgin Islands,2021,202109,Acute respiratory distress syndrome,0,0,
Virgin Islands,2021,202109,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202109,COVID-19 diagnosis,187,0.5,
Virgin Islands,2021,202109,Influenza,0,0,
Virgin Islands,2021,202109,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202109,Pneumonia,14,0,
Virgin Islands,2021,202109,Respiratory infection NOS,42,0.1,
Virgin Islands,2021,202109,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202110,Acute bronchitis,22,0.1,
Virgin Islands,2021,202110,Acute respiratory distress syndrome,0,0,
Virgin Islands,2021,202110,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202110,COVID-19 diagnosis,139,0.4,
Virgin Islands,2021,202110,Influenza,DS,DS,
Virgin Islands,2021,202110,Lower or acute respiratory infection,0,0,
Virgin Islands,2021,202110,Pneumonia,13,0,
Virgin Islands,2021,202110,Respiratory infection NOS,97,0.3,
Virgin Islands,2021,202110,Suspected COVID-19 diagnosis,DS,DS,
Virgin Islands,2021,202111,Acute bronchitis,20,0.1,
Virgin Islands,2021,202111,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2021,202111,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202111,COVID-19 diagnosis,58,0.2,
Virgin Islands,2021,202111,Influenza,0,0,
Virgin Islands,2021,202111,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202111,Pneumonia,12,0,
Virgin Islands,2021,202111,Respiratory infection NOS,132,0.4,
Virgin Islands,2021,202111,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2021,202112,Acute bronchitis,18,0.1,
Virgin Islands,2021,202112,Acute respiratory distress syndrome,0,0,
Virgin Islands,2021,202112,Bronchitis NOS,DS,DS,
Virgin Islands,2021,202112,COVID-19 diagnosis,223,0.6,
Virgin Islands,2021,202112,Influenza,DS,DS,
Virgin Islands,2021,202112,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2021,202112,Pneumonia,17,0,
Virgin Islands,2021,202112,Respiratory infection NOS,128,0.4,
Virgin Islands,2021,202112,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202201,Acute bronchitis,DS,DS,
Virgin Islands,2022,202201,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2022,202201,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202201,COVID-19 diagnosis,393,1.1,
Virgin Islands,2022,202201,Influenza,0,0,
Virgin Islands,2022,202201,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202201,Pneumonia,19,0.1,
Virgin Islands,2022,202201,Respiratory infection NOS,60,0.2,
Virgin Islands,2022,202201,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202202,Acute bronchitis,13,0,
Virgin Islands,2022,202202,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202202,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202202,COVID-19 diagnosis,64,0.2,
Virgin Islands,2022,202202,Influenza,DS,DS,
Virgin Islands,2022,202202,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2022,202202,Pneumonia,21,0.1,
Virgin Islands,2022,202202,Respiratory infection NOS,88,0.2,
Virgin Islands,2022,202202,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202203,Acute bronchitis,12,0,
Virgin Islands,2022,202203,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202203,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202203,COVID-19 diagnosis,23,0.1,
Virgin Islands,2022,202203,Influenza,DS,DS,
Virgin Islands,2022,202203,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202203,Pneumonia,11,0,
Virgin Islands,2022,202203,Respiratory infection NOS,147,0.4,
Virgin Islands,2022,202203,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202204,Acute bronchitis,26,0.1,
Virgin Islands,2022,202204,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202204,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202204,COVID-19 diagnosis,80,0.2,
Virgin Islands,2022,202204,Influenza,DS,DS,
Virgin Islands,2022,202204,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202204,Pneumonia,24,0.1,
Virgin Islands,2022,202204,Respiratory infection NOS,166,0.5,
Virgin Islands,2022,202204,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202205,Acute bronchitis,29,0.1,
Virgin Islands,2022,202205,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2022,202205,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202205,COVID-19 diagnosis,309,0.8,
Virgin Islands,2022,202205,Influenza,DS,DS,
Virgin Islands,2022,202205,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202205,Pneumonia,17,0,
Virgin Islands,2022,202205,Respiratory infection NOS,128,0.3,
Virgin Islands,2022,202205,Suspected COVID-19 diagnosis,DS,DS,
Virgin Islands,2022,202206,Acute bronchitis,18,0,
Virgin Islands,2022,202206,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202206,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202206,COVID-19 diagnosis,125,0.3,
Virgin Islands,2022,202206,Influenza,DS,DS,
Virgin Islands,2022,202206,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2022,202206,Pneumonia,19,0.1,
Virgin Islands,2022,202206,Respiratory infection NOS,85,0.2,
Virgin Islands,2022,202206,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202207,Acute bronchitis,DS,DS,
Virgin Islands,2022,202207,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202207,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202207,COVID-19 diagnosis,105,0.3,
Virgin Islands,2022,202207,Influenza,DS,DS,
Virgin Islands,2022,202207,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202207,Pneumonia,16,0,
Virgin Islands,2022,202207,Respiratory infection NOS,77,0.2,
Virgin Islands,2022,202207,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202208,Acute bronchitis,14,0,
Virgin Islands,2022,202208,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202208,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202208,COVID-19 diagnosis,140,0.4,
Virgin Islands,2022,202208,Influenza,DS,DS,
Virgin Islands,2022,202208,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2022,202208,Pneumonia,19,0.1,
Virgin Islands,2022,202208,Respiratory infection NOS,113,0.3,
Virgin Islands,2022,202208,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202209,Acute bronchitis,30,0.1,
Virgin Islands,2022,202209,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202209,Bronchitis NOS,DS,DS,
Virgin Islands,2022,202209,COVID-19 diagnosis,72,0.2,
Virgin Islands,2022,202209,Influenza,DS,DS,
Virgin Islands,2022,202209,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202209,Pneumonia,21,0.1,
Virgin Islands,2022,202209,Respiratory infection NOS,186,0.5,
Virgin Islands,2022,202209,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202210,Acute bronchitis,76,0.2,
Virgin Islands,2022,202210,Acute respiratory distress syndrome,0,0,
Virgin Islands,2022,202210,Bronchitis NOS,18,0,
Virgin Islands,2022,202210,COVID-19 diagnosis,35,0.1,
Virgin Islands,2022,202210,Influenza,38,0.1,
Virgin Islands,2022,202210,Lower or acute respiratory infection,DS,DS,
Virgin Islands,2022,202210,Pneumonia,22,0.1,
Virgin Islands,2022,202210,Respiratory infection NOS,378,1,
Virgin Islands,2022,202210,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202211,Acute bronchitis,64,0.2,
Virgin Islands,2022,202211,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2022,202211,Bronchitis NOS,23,0.1,
Virgin Islands,2022,202211,COVID-19 diagnosis,41,0.1,
Virgin Islands,2022,202211,Influenza,146,0.4,
Virgin Islands,2022,202211,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202211,Pneumonia,24,0.1,
Virgin Islands,2022,202211,Respiratory infection NOS,408,1.1,
Virgin Islands,2022,202211,Suspected COVID-19 diagnosis,0,0,
Virgin Islands,2022,202212,Acute bronchitis,45,0.1,
Virgin Islands,2022,202212,Acute respiratory distress syndrome,DS,DS,
Virgin Islands,2022,202212,Bronchitis NOS,12,0,
Virgin Islands,2022,202212,COVID-19 diagnosis,37,0.1,
Virgin Islands,2022,202212,Influenza,DS,DS,
Virgin Islands,2022,202212,Lower or acute respiratory infection,0,0,
Virgin Islands,2022,202212,Pneumonia,28,0.1,
Virgin Islands,2022,202212,Respiratory infection NOS,229,0.6,
Virgin Islands,2022,202212,Suspected COVID-19 diagnosis,0,0,
Virginia,2018,201801,Acute bronchitis,5652,0.5,
Virginia,2018,201801,Acute respiratory distress syndrome,171,0,
Virginia,2018,201801,Bronchitis NOS,1827,0.1,
Virginia,2018,201801,COVID-19 diagnosis,0,0,
Virginia,2018,201801,Influenza,15881,1.3,
Virginia,2018,201801,Lower or acute respiratory infection,228,0,
Virginia,2018,201801,Pneumonia,4052,0.3,
Virginia,2018,201801,Respiratory infection NOS,24790,2,
Virginia,2018,201801,Suspected COVID-19 diagnosis,17,0,
Virginia,2018,201802,Acute bronchitis,4948,0.4,
Virginia,2018,201802,Acute respiratory distress syndrome,176,0,
Virginia,2018,201802,Bronchitis NOS,1643,0.1,
Virginia,2018,201802,COVID-19 diagnosis,0,0,
Virginia,2018,201802,Influenza,27188,2.2,
Virginia,2018,201802,Lower or acute respiratory infection,184,0,
Virginia,2018,201802,Pneumonia,3808,0.3,
Virginia,2018,201802,Respiratory infection NOS,27088,2.2,
Virginia,2018,201802,Suspected COVID-19 diagnosis,19,0,
Virginia,2018,201803,Acute bronchitis,4291,0.3,
Virginia,2018,201803,Acute respiratory distress syndrome,179,0,
Virginia,2018,201803,Bronchitis NOS,1367,0.1,
Virginia,2018,201803,COVID-19 diagnosis,0,0,
Virginia,2018,201803,Influenza,9177,0.7,
Virginia,2018,201803,Lower or acute respiratory infection,149,0,
Virginia,2018,201803,Pneumonia,3481,0.3,
Virginia,2018,201803,Respiratory infection NOS,21657,1.7,
Virginia,2018,201803,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201804,Acute bronchitis,3640,0.3,
Virginia,2018,201804,Acute respiratory distress syndrome,184,0,
Virginia,2018,201804,Bronchitis NOS,1219,0.1,
Virginia,2018,201804,COVID-19 diagnosis,0,0,
Virginia,2018,201804,Influenza,3416,0.3,
Virginia,2018,201804,Lower or acute respiratory infection,124,0,
Virginia,2018,201804,Pneumonia,3353,0.3,
Virginia,2018,201804,Respiratory infection NOS,15896,1.3,
Virginia,2018,201804,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201805,Acute bronchitis,3625,0.3,
Virginia,2018,201805,Acute respiratory distress syndrome,184,0,
Virginia,2018,201805,Bronchitis NOS,1297,0.1,
Virginia,2018,201805,COVID-19 diagnosis,0,0,
Virginia,2018,201805,Influenza,880,0.1,
Virginia,2018,201805,Lower or acute respiratory infection,115,0,
Virginia,2018,201805,Pneumonia,3349,0.3,
Virginia,2018,201805,Respiratory infection NOS,14622,1.2,
Virginia,2018,201805,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201806,Acute bronchitis,2760,0.2,
Virginia,2018,201806,Acute respiratory distress syndrome,162,0,
Virginia,2018,201806,Bronchitis NOS,1023,0.1,
Virginia,2018,201806,COVID-19 diagnosis,0,0,
Virginia,2018,201806,Influenza,182,0,
Virginia,2018,201806,Lower or acute respiratory infection,107,0,
Virginia,2018,201806,Pneumonia,2973,0.2,
Virginia,2018,201806,Respiratory infection NOS,11049,0.9,
Virginia,2018,201806,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201807,Acute bronchitis,1956,0.2,
Virginia,2018,201807,Acute respiratory distress syndrome,156,0,
Virginia,2018,201807,Bronchitis NOS,822,0.1,
Virginia,2018,201807,COVID-19 diagnosis,0,0,
Virginia,2018,201807,Influenza,102,0,
Virginia,2018,201807,Lower or acute respiratory infection,67,0,
Virginia,2018,201807,Pneumonia,2521,0.2,
Virginia,2018,201807,Respiratory infection NOS,7489,0.6,
Virginia,2018,201807,Suspected COVID-19 diagnosis,0,0,
Virginia,2018,201808,Acute bronchitis,2265,0.2,
Virginia,2018,201808,Acute respiratory distress syndrome,141,0,
Virginia,2018,201808,Bronchitis NOS,852,0.1,
Virginia,2018,201808,COVID-19 diagnosis,0,0,
Virginia,2018,201808,Influenza,106,0,
Virginia,2018,201808,Lower or acute respiratory infection,105,0,
Virginia,2018,201808,Pneumonia,2579,0.2,
Virginia,2018,201808,Respiratory infection NOS,10200,0.8,
Virginia,2018,201808,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201809,Acute bronchitis,3784,0.3,
Virginia,2018,201809,Acute respiratory distress syndrome,143,0,
Virginia,2018,201809,Bronchitis NOS,1386,0.1,
Virginia,2018,201809,COVID-19 diagnosis,0,0,
Virginia,2018,201809,Influenza,315,0,
Virginia,2018,201809,Lower or acute respiratory infection,154,0,
Virginia,2018,201809,Pneumonia,2909,0.2,
Virginia,2018,201809,Respiratory infection NOS,16780,1.3,
Virginia,2018,201809,Suspected COVID-19 diagnosis,0,0,
Virginia,2018,201810,Acute bronchitis,5022,0.4,
Virginia,2018,201810,Acute respiratory distress syndrome,171,0,
Virginia,2018,201810,Bronchitis NOS,1924,0.2,
Virginia,2018,201810,COVID-19 diagnosis,0,0,
Virginia,2018,201810,Influenza,790,0.1,
Virginia,2018,201810,Lower or acute respiratory infection,237,0,
Virginia,2018,201810,Pneumonia,3588,0.3,
Virginia,2018,201810,Respiratory infection NOS,23265,1.8,
Virginia,2018,201810,Suspected COVID-19 diagnosis,0,0,
Virginia,2018,201811,Acute bronchitis,5342,0.4,
Virginia,2018,201811,Acute respiratory distress syndrome,162,0,
Virginia,2018,201811,Bronchitis NOS,1997,0.2,
Virginia,2018,201811,COVID-19 diagnosis,0,0,
Virginia,2018,201811,Influenza,1061,0.1,
Virginia,2018,201811,Lower or acute respiratory infection,309,0,
Virginia,2018,201811,Pneumonia,4079,0.3,
Virginia,2018,201811,Respiratory infection NOS,26493,2.1,
Virginia,2018,201811,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2018,201812,Acute bronchitis,5266,0.4,
Virginia,2018,201812,Acute respiratory distress syndrome,171,0,
Virginia,2018,201812,Bronchitis NOS,2017,0.2,
Virginia,2018,201812,COVID-19 diagnosis,0,0,
Virginia,2018,201812,Influenza,2289,0.2,
Virginia,2018,201812,Lower or acute respiratory infection,284,0,
Virginia,2018,201812,Pneumonia,4221,0.3,
Virginia,2018,201812,Respiratory infection NOS,25550,2,
Virginia,2018,201812,Suspected COVID-19 diagnosis,16,0,
Virginia,2019,201901,Acute bronchitis,6400,0.5,
Virginia,2019,201901,Acute respiratory distress syndrome,181,0,
Virginia,2019,201901,Bronchitis NOS,2603,0.2,
Virginia,2019,201901,COVID-19 diagnosis,0,0,
Virginia,2019,201901,Influenza,9202,0.7,
Virginia,2019,201901,Lower or acute respiratory infection,342,0,
Virginia,2019,201901,Pneumonia,4718,0.3,
Virginia,2019,201901,Respiratory infection NOS,29096,2.1,
Virginia,2019,201901,Suspected COVID-19 diagnosis,30,0,
Virginia,2019,201902,Acute bronchitis,6389,0.5,
Virginia,2019,201902,Acute respiratory distress syndrome,200,0,
Virginia,2019,201902,Bronchitis NOS,2479,0.2,
Virginia,2019,201902,COVID-19 diagnosis,0,0,
Virginia,2019,201902,Influenza,28618,2,
Virginia,2019,201902,Lower or acute respiratory infection,295,0,
Virginia,2019,201902,Pneumonia,4571,0.3,
Virginia,2019,201902,Respiratory infection NOS,30129,2.1,
Virginia,2019,201902,Suspected COVID-19 diagnosis,26,0,
Virginia,2019,201903,Acute bronchitis,6004,0.4,
Virginia,2019,201903,Acute respiratory distress syndrome,198,0,
Virginia,2019,201903,Bronchitis NOS,2372,0.2,
Virginia,2019,201903,COVID-19 diagnosis,0,0,
Virginia,2019,201903,Influenza,20963,1.5,
Virginia,2019,201903,Lower or acute respiratory infection,347,0,
Virginia,2019,201903,Pneumonia,4714,0.3,
Virginia,2019,201903,Respiratory infection NOS,26414,1.8,
Virginia,2019,201903,Suspected COVID-19 diagnosis,31,0,
Virginia,2019,201904,Acute bronchitis,4706,0.3,
Virginia,2019,201904,Acute respiratory distress syndrome,189,0,
Virginia,2019,201904,Bronchitis NOS,1831,0.1,
Virginia,2019,201904,COVID-19 diagnosis,0,0,
Virginia,2019,201904,Influenza,4404,0.3,
Virginia,2019,201904,Lower or acute respiratory infection,265,0,
Virginia,2019,201904,Pneumonia,4172,0.3,
Virginia,2019,201904,Respiratory infection NOS,18786,1.3,
Virginia,2019,201904,Suspected COVID-19 diagnosis,16,0,
Virginia,2019,201905,Acute bronchitis,4707,0.3,
Virginia,2019,201905,Acute respiratory distress syndrome,184,0,
Virginia,2019,201905,Bronchitis NOS,1836,0.1,
Virginia,2019,201905,COVID-19 diagnosis,0,0,
Virginia,2019,201905,Influenza,924,0.1,
Virginia,2019,201905,Lower or acute respiratory infection,246,0,
Virginia,2019,201905,Pneumonia,4074,0.3,
Virginia,2019,201905,Respiratory infection NOS,18552,1.3,
Virginia,2019,201905,Suspected COVID-19 diagnosis,DS,DS,
Virginia,2019,201906,Acute bronchitis,3376,0.2,
Virginia,2019,201906,Acute respiratory distress syndrome,162,0,
Virginia,2019,201906,Bronchitis NOS,1397,0.1,
Virginia,2019,201906,COVID-19 diagnosis,0,0,
Virginia,2019,201906,Influenza,327,0,
